date,origin,destination,vessel_class,freight_rate,congestion,weather_alert,geopolitics_index,fuel_cost
2026-08-01,NCWL,SAGA,capesize,7.88,19,False,4.245855694579273,591.3760152049913
2026-08-02,NCWL,SAGA,capesize,7.98,19,False,4.088603410110092,597.1680706402101
2026-08-03,NCWL,SAGA,capesize,7.99,18,False,5.684490382576571,597.9523549850487
2026-08-04,NCWL,SAGA,capesize,7.96,20,False,5.744751946895272,604.0454070578761
2026-08-05,NCWL,SAGA,capesize,7.98,20,False,4.934829605065971,604.1948689606772
2026-08-06,NCWL,SAGA,capesize,7.89,20,False,4.762319881119298,590.0367373357907
2026-08-07,NCWL,SAGA,capesize,7.94,21,False,5.806962279640068,596.287682212372
2026-08-08,NCWL,SAGA,capesize,7.92,24,False,4.571651296983949,590.3575494999792
2026-08-09,NCWL,SAGA,capesize,8.01,22,False,4.76718932035818,604.4024563972238
2026-08-10,NCWL,SAGA,capesize,7.95,18,False,4.319051190456779,591.6107306566809
2026-08-11,NCWL,SAGA,capesize,7.94,19,False,4.870666733980445,597.0079096362315
2026-08-12,NCWL,SAGA,capesize,7.97,22,False,5.2555172987002345,592.6110329165961
2026-08-13,NCWL,SAGA,capesize,7.9,24,False,5.953912613914509,593.3030603301106
2026-08-14,NCWL,SAGA,capesize,7.99,20,False,5.931977404963197,597.3850697639795
2026-08-15,NCWL,SAGA,capesize,7.96,21,False,4.140651249506778,601.182972930123
2026-08-16,NCWL,SAGA,capesize,7.94,24,False,4.103894272080495,598.587394293051
2026-08-17,NCWL,SAGA,capesize,7.96,20,False,4.091518513845528,597.1322958016715
2026-08-18,NCWL,SAGA,capesize,7.99,20,False,5.775229755312043,596.2747820959687
2026-08-19,NCWL,SAGA,capesize,8.01,24,False,4.023862266085725,603.0999230230308
2026-08-20,NCWL,SAGA,capesize,7.97,21,False,5.217098976880478,594.5729001773104
2026-08-21,NCWL,SAGA,capesize,7.99,24,False,5.65475985202459,602.2016686875464
2026-08-22,NCWL,SAGA,capesize,7.95,24,False,4.488270110238182,602.1285920783046
2026-08-23,NCWL,SAGA,capesize,7.95,19,False,5.39833526577455,601.9466955334798
2026-08-24,NCWL,SAGA,capesize,7.91,19,False,5.786561712049286,596.284182771368
2026-08-25,NCWL,SAGA,capesize,7.94,19,False,5.853833619535324,594.7820821182446
2026-08-26,NCWL,SAGA,capesize,7.99,23,False,4.702089664151943,597.2191833483654
2026-08-27,NCWL,SAGA,capesize,7.95,20,False,5.9807493255835995,594.4580397001871
2026-08-28,NCWL,SAGA,capesize,7.97,22,False,5.657503314802446,590.8985661791227
2026-07-24,NCWL,SAGA,handysize,15.79,19,False,4.978952594905062,593.8635192052556
2026-07-25,NCWL,SAGA,handysize,15.89,18,False,5.434243914563951,594.0985116216818
2026-07-26,NCWL,SAGA,handysize,15.86,18,False,5.735558240642689,604.1320275303412
2026-07-27,NCWL,SAGA,handysize,15.88,22,False,4.445694747526804,590.5494021903468
2026-07-28,NCWL,SAGA,handysize,15.96,22,False,4.906969649339614,601.2855648948844
2026-07-29,NCWL,SAGA,handysize,15.79,19,False,5.873410110170679,598.5653992424559
2026-07-30,NCWL,SAGA,handysize,15.87,19,False,5.533422651093599,594.723535194014
2026-07-31,NCWL,SAGA,handysize,15.89,22,False,5.600612643611833,592.4016250797421
2026-08-01,NCWL,SAGA,handysize,15.71,19,False,4.245855694579273,591.3760152049913
2026-08-02,NCWL,SAGA,handysize,15.91,19,False,4.088603410110092,597.1680706402101
2026-08-03,NCWL,SAGA,handysize,15.92,18,False,5.684490382576571,597.9523549850487
2026-08-04,NCWL,SAGA,handysize,15.87,20,False,5.744751946895272,604.0454070578761
2026-08-05,NCWL,SAGA,handysize,15.91,20,False,4.934829605065971,604.1948689606772
2026-08-06,NCWL,SAGA,handysize,15.73,20,False,4.762319881119298,590.0367373357907
2026-08-07,NCWL,SAGA,handysize,15.83,21,False,5.806962279640068,596.287682212372
2026-08-08,NCWL,SAGA,handysize,15.78,24,False,4.571651296983949,590.3575494999792
2026-08-09,NCWL,SAGA,handysize,15.98,22,False,4.76718932035818,604.4024563972238
2026-08-10,NCWL,SAGA,handysize,15.85,18,False,4.319051190456779,591.6107306566809
2026-08-11,NCWL,SAGA,handysize,15.83,19,False,4.870666733980445,597.0079096362315
2026-08-12,NCWL,SAGA,handysize,15.89,22,False,5.2555172987002345,592.6110329165961
2026-08-13,NCWL,SAGA,handysize,15.76,24,False,5.953912613914509,593.3030603301106
2026-08-14,NCWL,SAGA,handysize,15.94,20,False,5.931977404963197,597.3850697639795
2026-08-15,NCWL,SAGA,handysize,15.88,21,False,4.140651249506778,601.182972930123
2026-08-16,NCWL,SAGA,handysize,15.84,24,False,4.103894272080495,598.587394293051
2026-08-17,NCWL,SAGA,handysize,15.88,20,False,4.091518513845528,597.1322958016715
2026-08-18,NCWL,SAGA,handysize,15.93,20,False,5.775229755312043,596.2747820959687
2026-08-19,NCWL,SAGA,handysize,15.97,24,False,4.023862266085725,603.0999230230308
2026-08-20,NCWL,SAGA,handysize,15.89,21,False,5.217098976880478,594.5729001773104
2026-08-21,NCWL,SAGA,handysize,15.94,24,False,5.65475985202459,602.2016686875464
2026-08-22,NCWL,SAGA,handysize,15.86,24,False,4.488270110238182,602.1285920783046
2026-08-23,NCWL,SAGA,handysize,15.86,19,False,5.39833526577455,601.9466955334798
2026-08-24,NCWL,SAGA,handysize,15.78,19,False,5.786561712049286,596.284182771368
2026-08-25,NCWL,SAGA,handysize,15.84,19,False,5.853833619535324,594.7820821182446
2026-08-26,NCWL,SAGA,handysize,15.93,23,False,4.702089664151943,597.2191833483654
2026-08-27,NCWL,SAGA,handysize,15.86,20,False,5.9807493255835995,594.4580397001871
2026-08-28,NCWL,SAGA,handysize,15.89,22,False,5.657503314802446,590.8985661791227
2026-07-24,NCWL,SAGA,panamax,10.59,19,False,4.978952594905062,593.8635192052556
2026-07-25,NCWL,SAGA,panamax,10.67,18,False,5.434243914563951,594.0985116216818
2026-07-26,NCWL,SAGA,panamax,10.64,18,False,5.735558240642689,604.1320275303412
2026-07-27,NCWL,SAGA,panamax,10.66,22,False,4.445694747526804,590.5494021903468
2026-07-28,NCWL,SAGA,panamax,10.71,22,False,4.906969649339614,601.2855648948844
2026-07-29,NCWL,SAGA,panamax,10.59,19,False,5.873410110170679,598.5653992424559
2026-07-30,NCWL,SAGA,panamax,10.65,19,False,5.533422651093599,594.723535194014
2026-07-31,NCWL,SAGA,panamax,10.67,22,False,5.600612643611833,592.4016250797421
2026-08-01,NCWL,SAGA,panamax,10.55,19,False,4.245855694579273,591.3760152049913
2026-08-02,NCWL,SAGA,panamax,10.68,19,False,4.088603410110092,597.1680706402101
2026-08-03,NCWL,SAGA,panamax,10.68,18,False,5.684490382576571,597.9523549850487
2026-08-04,NCWL,SAGA,panamax,10.65,20,False,5.744751946895272,604.0454070578761
2026-08-05,NCWL,SAGA,panamax,10.67,20,False,4.934829605065971,604.1948689606772
2026-08-06,NCWL,SAGA,panamax,10.56,20,False,4.762319881119298,590.0367373357907
2026-08-07,NCWL,SAGA,panamax,10.62,21,False,5.806962279640068,596.287682212372
2026-08-08,NCWL,SAGA,panamax,10.59,24,False,4.571651296983949,590.3575494999792
2026-08-09,NCWL,SAGA,panamax,10.72,22,False,4.76718932035818,604.4024563972238
2026-08-10,NCWL,SAGA,panamax,10.64,18,False,4.319051190456779,591.6107306566809
2026-08-11,NCWL,SAGA,panamax,10.62,19,False,4.870666733980445,597.0079096362315
2026-08-12,NCWL,SAGA,panamax,10.67,22,False,5.2555172987002345,592.6110329165961
2026-08-13,NCWL,SAGA,panamax,10.57,24,False,5.953912613914509,593.3030603301106
2026-08-14,NCWL,SAGA,panamax,10.69,20,False,5.931977404963197,597.3850697639795
2026-08-15,NCWL,SAGA,panamax,10.66,21,False,4.140651249506778,601.182972930123
2026-08-16,NCWL,SAGA,panamax,10.62,24,False,4.103894272080495,598.587394293051
2026-08-17,NCWL,SAGA,panamax,10.66,20,False,4.091518513845528,597.1322958016715
2026-08-18,NCWL,SAGA,panamax,10.69,20,False,5.775229755312043,596.2747820959687
2026-08-19,NCWL,SAGA,panamax,10.71,24,False,4.023862266085725,603.0999230230308
2026-08-20,NCWL,SAGA,panamax,10.67,21,False,5.217098976880478,594.5729001773104
2026-08-21,NCWL,SAGA,panamax,10.7,24,False,5.65475985202459,602.2016686875464
2026-08-22,NCWL,SAGA,panamax,10.64,24,False,4.488270110238182,602.1285920783046
2026-08-23,NCWL,SAGA,panamax,10.64,19,False,5.39833526577455,601.9466955334798
2026-08-24,NCWL,SAGA,panamax,10.58,19,False,5.786561712049286,596.284182771368
2026-08-25,NCWL,SAGA,panamax,10.63,19,False,5.853833619535324,594.7820821182446
2026-08-26,NCWL,SAGA,panamax,10.69,23,False,4.702089664151943,597.2191833483654
2026-08-27,NCWL,SAGA,panamax,10.64,20,False,5.9807493255835995,594.4580397001871
2026-08-28,NCWL,SAGA,panamax,10.66,22,False,5.657503314802446,590.8985661791227
2026-07-24,NCWL,SAGA,supramax,11.59,19,False,4.978952594905062,593.8635192052556
2026-07-25,NCWL,SAGA,supramax,11.67,18,False,5.434243914563951,594.0985116216818
2026-07-26,NCWL,SAGA,supramax,11.64,18,False,5.735558240642689,604.1320275303412
2026-07-27,NCWL,SAGA,supramax,11.66,22,False,4.445694747526804,590.5494021903468
2026-07-28,NCWL,SAGA,supramax,11.71,22,False,4.906969649339614,601.2855648948844
2026-07-29,NCWL,SAGA,supramax,11.59,19,False,5.873410110170679,598.5653992424559
2026-07-30,NCWL,SAGA,supramax,11.65,19,False,5.533422651093599,594.723535194014
2026-07-31,NCWL,SAGA,supramax,11.67,22,False,5.600612643611833,592.4016250797421
2026-08-01,NCWL,SAGA,supramax,11.54,19,False,4.245855694579273,591.3760152049913
2026-08-02,NCWL,SAGA,supramax,11.68,19,False,4.088603410110092,597.1680706402101
2026-08-03,NCWL,SAGA,supramax,11.69,18,False,5.684490382576571,597.9523549850487
2026-08-04,NCWL,SAGA,supramax,11.65,20,False,5.744751946895272,604.0454070578761
2026-08-05,NCWL,SAGA,supramax,11.68,20,False,4.934829605065971,604.1948689606772
2026-08-06,NCWL,SAGA,supramax,11.55,20,False,4.762319881119298,590.0367373357907
2026-08-07,NCWL,SAGA,supramax,11.62,21,False,5.806962279640068,596.287682212372
2026-08-08,NCWL,SAGA,supramax,11.59,24,False,4.571651296983949,590.3575494999792
2026-08-09,NCWL,SAGA,supramax,11.73,22,False,4.76718932035818,604.4024563972238
2026-08-10,NCWL,SAGA,supramax,11.64,18,False,4.319051190456779,591.6107306566809
2026-08-11,NCWL,SAGA,supramax,11.62,19,False,4.870666733980445,597.0079096362315
2026-08-12,NCWL,SAGA,supramax,11.67,22,False,5.2555172987002345,592.6110329165961
2026-08-13,NCWL,SAGA,supramax,11.57,24,False,5.953912613914509,593.3030603301106
2026-08-14,NCWL,SAGA,supramax,11.69,20,False,5.931977404963197,597.3850697639795
2026-08-15,NCWL,SAGA,supramax,11.66,21,False,4.140651249506778,601.182972930123
2026-08-16,NCWL,SAGA,supramax,11.62,24,False,4.103894272080495,598.587394293051
2026-08-17,NCWL,SAGA,supramax,11.66,20,False,4.091518513845528,597.1322958016715
2026-08-18,NCWL,SAGA,supramax,11.7,20,False,5.775229755312043,596.2747820959687
2026-08-19,NCWL,SAGA,supramax,11.72,24,False,4.023862266085725,603.0999230230308
2026-08-20,NCWL,SAGA,supramax,11.67,21,False,5.217098976880478,594.5729001773104
2026-08-21,NCWL,SAGA,supramax,11.7,24,False,5.65475985202459,602.2016686875464
2026-08-22,NCWL,SAGA,supramax,11.64,24,False,4.488270110238182,602.1285920783046
2026-08-23,NCWL,SAGA,supramax,11.64,19,False,5.39833526577455,601.9466955334798
2026-08-24,NCWL,SAGA,supramax,11.58,19,False,5.786561712049286,596.284182771368
2026-08-25,NCWL,SAGA,supramax,11.63,19,False,5.853833619535324,594.7820821182446
2026-08-26,NCWL,SAGA,supramax,11.69,23,False,4.702089664151943,597.2191833483654
2026-08-27,NCWL,SAGA,supramax,11.64,20,False,5.9807493255835995,594.4580397001871
2026-08-28,NCWL,SAGA,supramax,11.66,22,False,5.657503314802446,590.8985661791227
2026-07-24,NCWL,VIZG,capesize,7.76,11,False,5.484582010864447,593.8635192052556
2026-07-25,NCWL,VIZG,capesize,7.82,11,False,4.987028868333566,594.0985116216818
2026-07-26,NCWL,VIZG,capesize,7.8,12,False,5.570202472301949,604.1320275303412
2026-07-27,NCWL,VIZG,capesize,7.81,13,False,4.973486501682989,590.5494021903468
2026-07-28,NCWL,VIZG,capesize,7.85,15,False,4.079329370581583,601.2855648948844
2026-07-29,NCWL,VIZG,capesize,7.77,11,False,5.900396041385159,598.5653992424559
2026-07-30,NCWL,VIZG,capesize,7.81,14,False,5.640590874399584,594.723535194014
2026-07-31,NCWL,VIZG,capesize,7.82,12,False,5.2082498309568726,592.4016250797421
2026-08-01,NCWL,VIZG,capesize,7.73,11,False,5.440869899752234,591.3760152049913
2026-08-02,NCWL,VIZG,capesize,7.83,12,False,5.541688600142836,597.1680706402101
2026-08-03,NCWL,VIZG,capesize,7.83,15,False,4.600281532247644,597.9523549850487
2026-08-04,NCWL,VIZG,capesize,7.8,14,False,4.407269788205552,604.0454070578761
2026-08-05,NCWL,VIZG,capesize,7.82,10,False,4.634319652307502,604.1948689606772
2026-08-06,NCWL,VIZG,capesize,7.74,12,False,5.4108704226995075,590.0367373357907
2026-08-07,NCWL,VIZG,capesize,7.79,12,False,4.765607338390366,596.287682212372
2026-08-08,NCWL,VIZG,capesize,7.77,14,False,5.0227947889290645,590.3575494999792
2026-08-09,NCWL,VIZG,capesize,7.86,13,True,4.98067645088694,604.4024563972238
2026-08-10,NCWL,VIZG,capesize,7.8,11,False,5.6442769905846895,591.6107306566809
2026-08-11,NCWL,VIZG,capesize,7.79,10,False,4.209152247542876,597.0079096362315
2026-08-12,NCWL,VIZG,capesize,7.82,13,False,5.892362333078937,592.6110329165961
2026-08-13,NCWL,VIZG,capesize,7.75,13,False,4.079931562323296,593.3030603301106
2026-08-14,NCWL,VIZG,capesize,7.84,14,False,5.506249932425424,597.3850697639795
2026-08-15,NCWL,VIZG,capesize,7.81,11,False,4.281675645177135,601.182972930123
2026-08-16,NCWL,VIZG,capesize,7.79,15,False,5.008838022007793,598.587394293051
2026-08-17,NCWL,VIZG,capesize,7.81,10,False,5.1322338817128985,597.1322958016715
2026-08-18,NCWL,VIZG,capesize,7.84,12,False,5.620660212717936,596.2747820959687
2026-08-19,NCWL,VIZG,capesize,7.85,10,False,5.331769050648168,603.0999230230308
2026-08-20,NCWL,VIZG,capesize,7.82,10,False,4.785825406946695,594.5729001773104
2026-08-21,NCWL,VIZG,capesize,7.84,13,False,5.733506450424567,602.2016686875464
2026-08-22,NCWL,VIZG,capesize,7.8,11,False,5.3122348207607315,602.1285920783046
2026-08-23,NCWL,VIZG,capesize,7.8,14,False,5.66688706090849,601.9466955334798
2026-08-24,NCWL,VIZG,capesize,7.76,12,False,5.7845760596452855,596.284182771368
2026-08-25,NCWL,VIZG,capesize,7.79,15,False,4.000682834956958,594.7820821182446
2026-08-26,NCWL,VIZG,capesize,7.84,14,False,5.76881488375799,597.2191833483654
2026-08-27,NCWL,VIZG,capesize,7.8,10,False,4.6727248788998,594.4580397001871
2026-08-28,NCWL,VIZG,capesize,7.82,14,False,5.789916742431828,590.8985661791227
2026-07-24,NCWL,VIZG,handysize,15.48,11,False,5.484582010864447,593.8635192052556
2026-07-25,NCWL,VIZG,handysize,15.59,11,False,4.987028868333566,594.0985116216818
2026-07-26,NCWL,VIZG,handysize,15.55,12,False,5.570202472301949,604.1320275303412
2026-07-27,NCWL,VIZG,handysize,15.58,13,False,4.973486501682989,590.5494021903468
2026-07-28,NCWL,VIZG,handysize,15.65,15,False,4.079329370581583,601.2855648948844
2026-07-29,NCWL,VIZG,handysize,15.48,11,False,5.900396041385159,598.5653992424559
2026-07-30,NCWL,VIZG,handysize,15.56,14,False,5.640590874399584,594.723535194014
2026-07-31,NCWL,VIZG,handysize,15.59,12,False,5.2082498309568726,592.4016250797421
2026-08-01,NCWL,VIZG,handysize,15.41,11,False,5.440869899752234,591.3760152049913
2026-08-02,NCWL,VIZG,handysize,15.6,12,False,5.541688600142836,597.1680706402101
2026-08-03,NCWL,VIZG,handysize,15.61,15,False,4.600281532247644,597.9523549850487
2026-08-04,NCWL,VIZG,handysize,15.57,14,False,4.407269788205552,604.0454070578761
2026-08-05,NCWL,VIZG,handysize,15.6,10,False,4.634319652307502,604.1948689606772
2026-08-06,NCWL,VIZG,handysize,15.43,12,False,5.4108704226995075,590.0367373357907
2026-08-07,NCWL,VIZG,handysize,15.52,12,False,4.765607338390366,596.287682212372
2026-08-08,NCWL,VIZG,handysize,15.47,14,False,5.0227947889290645,590.3575494999792
2026-08-09,NCWL,VIZG,handysize,15.67,13,True,4.98067645088694,604.4024563972238
2026-08-10,NCWL,VIZG,handysize,15.54,11,False,5.6442769905846895,591.6107306566809
2026-08-11,NCWL,VIZG,handysize,15.52,10,False,4.209152247542876,597.0079096362315
2026-08-12,NCWL,VIZG,handysize,15.58,13,False,5.892362333078937,592.6110329165961
2026-08-13,NCWL,VIZG,handysize,15.45,13,False,4.079931562323296,593.3030603301106
2026-08-14,NCWL,VIZG,handysize,15.63,14,False,5.506249932425424,597.3850697639795
2026-08-15,NCWL,VIZG,handysize,15.57,11,False,4.281675645177135,601.182972930123
2026-08-16,NCWL,VIZG,handysize,15.53,15,False,5.008838022007793,598.587394293051
2026-08-17,NCWL,VIZG,handysize,15.57,10,False,5.1322338817128985,597.1322958016715
2026-08-18,NCWL,VIZG,handysize,15.62,12,False,5.620660212717936,596.2747820959687
2026-08-19,NCWL,VIZG,handysize,15.66,10,False,5.331769050648168,603.0999230230308
2026-08-20,NCWL,VIZG,handysize,15.58,10,False,4.785825406946695,594.5729001773104
2026-08-21,NCWL,VIZG,handysize,15.63,13,False,5.733506450424567,602.2016686875464
2026-08-22,NCWL,VIZG,handysize,15.55,11,False,5.3122348207607315,602.1285920783046
2026-08-23,NCWL,VIZG,handysize,15.55,14,False,5.66688706090849,601.9466955334798
2026-08-24,NCWL,VIZG,handysize,15.47,12,False,5.7845760596452855,596.284182771368
2026-08-25,NCWL,VIZG,handysize,15.53,15,False,4.000682834956958,594.7820821182446
2026-08-26,NCWL,VIZG,handysize,15.62,14,False,5.76881488375799,597.2191833483654
2026-08-27,NCWL,VIZG,handysize,15.55,10,False,4.6727248788998,594.4580397001871
2026-08-28,NCWL,VIZG,handysize,15.58,14,False,5.789916742431828,590.8985661791227
2026-07-24,NCWL,VIZG,panamax,10.39,11,False,5.484582010864447,593.8635192052556
2026-07-25,NCWL,VIZG,panamax,10.46,11,False,4.987028868333566,594.0985116216818
2026-07-26,NCWL,VIZG,panamax,10.43,12,False,5.570202472301949,604.1320275303412
2026-07-27,NCWL,VIZG,panamax,10.46,13,False,4.973486501682989,590.5494021903468
2026-07-28,NCWL,VIZG,panamax,10.5,15,False,4.079329370581583,601.2855648948844
2026-07-29,NCWL,VIZG,panamax,10.39,11,False,5.900396041385159,598.5653992424559
2026-07-30,NCWL,VIZG,panamax,10.45,14,False,5.640590874399584,594.723535194014
2026-07-31,NCWL,VIZG,panamax,10.46,12,False,5.2082498309568726,592.4016250797421
2026-08-01,NCWL,VIZG,panamax,10.34,11,False,5.440869899752234,591.3760152049913
2026-08-02,NCWL,VIZG,panamax,10.47,12,False,5.541688600142836,597.1680706402101
2026-08-03,NCWL,VIZG,panamax,10.48,15,False,4.600281532247644,597.9523549850487
2026-08-04,NCWL,VIZG,panamax,10.44,14,False,4.407269788205552,604.0454070578761
2026-08-05,NCWL,VIZG,panamax,10.47,10,False,4.634319652307502,604.1948689606772
2026-08-06,NCWL,VIZG,panamax,10.36,12,False,5.4108704226995075,590.0367373357907
2026-08-07,NCWL,VIZG,panamax,10.42,12,False,4.765607338390366,596.287682212372
2026-08-08,NCWL,VIZG,panamax,10.39,14,False,5.0227947889290645,590.3575494999792
2026-08-09,NCWL,VIZG,panamax,10.52,13,True,4.98067645088694,604.4024563972238
2026-08-10,NCWL,VIZG,panamax,10.44,11,False,5.6442769905846895,591.6107306566809
2026-08-11,NCWL,VIZG,panamax,10.42,10,False,4.209152247542876,597.0079096362315
2026-08-12,NCWL,VIZG,panamax,10.46,13,False,5.892362333078937,592.6110329165961
2026-08-13,NCWL,VIZG,panamax,10.37,13,False,4.079931562323296,593.3030603301106
2026-08-14,NCWL,VIZG,panamax,10.49,14,False,5.506249932425424,597.3850697639795
2026-08-15,NCWL,VIZG,panamax,10.45,11,False,4.281675645177135,601.182972930123
2026-08-16,NCWL,VIZG,panamax,10.42,15,False,5.008838022007793,598.587394293051
2026-08-17,NCWL,VIZG,panamax,10.45,10,False,5.1322338817128985,597.1322958016715
2026-08-18,NCWL,VIZG,panamax,10.49,12,False,5.620660212717936,596.2747820959687
2026-08-19,NCWL,VIZG,panamax,10.51,10,False,5.331769050648168,603.0999230230308
2026-08-20,NCWL,VIZG,panamax,10.46,10,False,4.785825406946695,594.5729001773104
2026-08-21,NCWL,VIZG,panamax,10.49,13,False,5.733506450424567,602.2016686875464
2026-08-22,NCWL,VIZG,panamax,10.44,11,False,5.3122348207607315,602.1285920783046
2026-08-23,NCWL,VIZG,panamax,10.44,14,False,5.66688706090849,601.9466955334798
2026-08-24,NCWL,VIZG,panamax,10.38,12,False,5.7845760596452855,596.284182771368
2026-08-25,NCWL,VIZG,panamax,10.43,15,False,4.000682834956958,594.7820821182446
2026-08-26,NCWL,VIZG,panamax,10.49,14,False,5.76881488375799,597.2191833483654
2026-08-27,NCWL,VIZG,panamax,10.44,10,False,4.6727248788998,594.4580397001871
2026-08-28,NCWL,VIZG,panamax,10.46,14,False,5.789916742431828,590.8985661791227
2026-07-24,NCWL,VIZG,supramax,11.37,11,False,5.484582010864447,593.8635192052556
2026-07-25,NCWL,VIZG,supramax,11.44,11,False,4.987028868333566,594.0985116216818
2026-07-26,NCWL,VIZG,supramax,11.41,12,False,5.570202472301949,604.1320275303412
2026-07-27,NCWL,VIZG,supramax,11.44,13,False,4.973486501682989,590.5494021903468
2026-07-28,NCWL,VIZG,supramax,11.49,15,False,4.079329370581583,601.2855648948844
2026-07-29,NCWL,VIZG,supramax,11.37,11,False,5.900396041385159,598.5653992424559
2026-07-30,NCWL,VIZG,supramax,11.43,14,False,5.640590874399584,594.723535194014
2026-07-31,NCWL,VIZG,supramax,11.44,12,False,5.2082498309568726,592.4016250797421
2026-08-01,NCWL,VIZG,supramax,11.32,11,False,5.440869899752234,591.3760152049913
2026-08-02,NCWL,VIZG,supramax,11.45,12,False,5.541688600142836,597.1680706402101
2026-08-03,NCWL,VIZG,supramax,11.46,15,False,4.600281532247644,597.9523549850487
2026-08-04,NCWL,VIZG,supramax,11.43,14,False,4.407269788205552,604.0454070578761
2026-08-05,NCWL,VIZG,supramax,11.45,10,False,4.634319652307502,604.1948689606772
2026-08-06,NCWL,VIZG,supramax,11.33,12,False,5.4108704226995075,590.0367373357907
2026-08-07,NCWL,VIZG,supramax,11.4,12,False,4.765607338390366,596.287682212372
2026-08-08,NCWL,VIZG,supramax,11.37,14,False,5.0227947889290645,590.3575494999792
2026-08-09,NCWL,VIZG,supramax,11.5,13,True,4.98067645088694,604.4024563972238
2026-08-10,NCWL,VIZG,supramax,11.41,11,False,5.6442769905846895,591.6107306566809
2026-08-11,NCWL,VIZG,supramax,11.4,10,False,4.209152247542876,597.0079096362315
2026-08-12,NCWL,VIZG,supramax,11.44,13,False,5.892362333078937,592.6110329165961
2026-08-13,NCWL,VIZG,supramax,11.35,13,False,4.079931562323296,593.3030603301106
2026-08-14,NCWL,VIZG,supramax,11.47,14,False,5.506249932425424,597.3850697639795
2026-08-15,NCWL,VIZG,supramax,11.43,11,False,4.281675645177135,601.182972930123
2026-08-16,NCWL,VIZG,supramax,11.4,15,False,5.008838022007793,598.587394293051
2026-08-17,NCWL,VIZG,supramax,11.43,10,False,5.1322338817128985,597.1322958016715
2026-08-18,NCWL,VIZG,supramax,11.47,12,False,5.620660212717936,596.2747820959687
2026-08-19,NCWL,VIZG,supramax,11.49,10,False,5.331769050648168,603.0999230230308
2026-08-20,NCWL,VIZG,supramax,11.44,10,False,4.785825406946695,594.5729001773104
2026-08-21,NCWL,VIZG,supramax,11.48,13,False,5.733506450424567,602.2016686875464
2026-08-22,NCWL,VIZG,supramax,11.42,11,False,5.3122348207607315,602.1285920783046
2026-08-23,NCWL,VIZG,supramax,11.42,14,False,5.66688706090849,601.9466955334798
2026-08-24,NCWL,VIZG,supramax,11.36,12,False,5.7845760596452855,596.284182771368
2026-08-25,NCWL,VIZG,supramax,11.41,15,False,4.000682834956958,594.7820821182446
2026-08-26,NCWL,VIZG,supramax,11.47,14,False,5.76881488375799,597.2191833483654
2026-08-27,NCWL,VIZG,supramax,11.41,10,False,4.6727248788998,594.4580397001871
2026-08-28,NCWL,VIZG,supramax,11.44,14,False,5.789916742431828,590.8985661791227
2026-07-24,PORT,GNGV,capesize,5.65,5,False,10.510673640777766,593.8635192052556
2026-07-25,PORT,GNGV,capesize,5.7,15,False,10.165574537102806,594.0985116216818
2026-07-26,PORT,GNGV,capesize,5.67,8,False,9.412584088050945,604.1320275303412
2026-07-27,PORT,GNGV,capesize,5.69,6,False,10.622985755236657,590.5494021903468
2026-07-28,PORT,GNGV,capesize,5.71,7,False,10.108889150801012,601.2855648948844
2026-07-29,PORT,GNGV,capesize,5.65,6,False,9.72772440739168,598.5653992424559
2026-07-30,PORT,GNGV,capesize,5.69,11,False,9.135953324422433,594.723535194014
2026-07-31,PORT,GNGV,capesize,5.7,8,False,9.293306543483519,592.4016250797421
2026-08-01,PORT,GNGV,capesize,5.63,12,False,9.949480318766218,591.3760152049913
2026-08-02,PORT,GNGV,capesize,5.7,10,False,9.428008616478758,597.1680706402101
2026-08-03,PORT,GNGV,capesize,5.7,7,False,9.278831383196987,597.9523549850487
2026-08-04,PORT,GNGV,capesize,5.68,12,False,9.025570363417708,604.0454070578761
2026-08-05,PORT,GNGV,capesize,5.69,8,False,9.334489434647118,604.1948689606772
2026-08-06,PORT,GNGV,capesize,5.64,12,False,9.79090297322347,590.0367373357907
2026-08-07,PORT,GNGV,capesize,5.67,6,False,10.40085088115958,596.287682212372
2026-08-08,PORT,GNGV,capesize,5.66,7,False,10.138982326688238,590.3575494999792
2026-08-09,PORT,GNGV,capesize,5.72,15,False,9.87430170954531,604.4024563972238
2026-08-10,PORT,GNGV,capesize,5.68,5,False,10.27022436712887,591.6107306566809
2026-08-11,PORT,GNGV,capesize,5.67,14,False,9.94180613770203,597.0079096362315
2026-08-12,PORT,GNGV,capesize,5.7,13,False,9.07528894778286,592.6110329165961
2026-08-13,PORT,GNGV,capesize,5.65,5,False,9.012622562062909,593.3030603301106
2026-08-14,PORT,GNGV,capesize,5.71,15,False,9.333579125225423,597.3850697639795
2026-08-15,PORT,GNGV,capesize,5.69,8,False,9.615443230082796,601.182972930123
2026-08-16,PORT,GNGV,capesize,5.67,11,False,10.861465694269347,598.587394293051
2026-08-17,PORT,GNGV,capesize,5.69,15,False,10.232543729583213,597.1322958016715
2026-08-18,PORT,GNGV,capesize,5.71,11,False,9.912135326213988,596.2747820959687
2026-08-19,PORT,GNGV,capesize,5.72,12,False,10.143792885506139,603.0999230230308
2026-08-20,PORT,GNGV,capesize,5.7,12,False,9.792094273633872,594.5729001773104
2026-08-21,PORT,GNGV,capesize,5.71,9,False,9.855938591687005,602.2016686875464
2026-08-22,PORT,GNGV,capesize,5.68,8,False,9.135168174691842,602.1285920783046
